time,activity,10a,10b,12a,12b,11a,11b,14a,14b,13a,13b,conductivity,temperature,depth,depth2
22693.283333333333,0.965933562,64.41499329,87.61885071,78.58589935,96.93727112,80.47832489,91.76715088,,,,,36.15797,8.2330025,249.9510855,249.9510855
22703.283333333333,0.989878912,67.26172638,88.29068756,83.26953888,99.27664185,80.04268646,91.14259338,,,,,36.15669,8.228918,249.9086195,249.9086195
22713.3,0.966293862,66.74755096,93.7285614,84.48741913,99.7472229,80.29517365,90.68562317,,,,,36.1567,8.224964,249.8849394,249.8849394
22723.3,0.970592078,63.15975189,87.08065796,83.8030777,98.36045837,78.21101379,91.17938232,,,,,,,,
22733.316666666666,0.801252329,58.22960281,91.91326141,79.61867523,100.9753036,68.86878204,90.68334961,95.55921173,113.8312836,68.08868408,82.64585114,,,,
22743.3,0.715339213,58.78250122,89.31602478,82.48012543,98.69782257,72.71169281,90.16726685,94.28351593,113.1431198,69.66686249,86.88195801,36.15921,8.1951425,249.7697521,249.7697521
22753.3,0.661763264,58.39121246,86.33950806,81.74440765,96.67498779,71.21244812,90.38703918,95.21143341,112.2850037,70.4545517,85.95476532,36.14195,8.161869,249.7471595,249.7471595
22763.3,0.667723941,58.41780472,89.02853394,81.03848267,92.47337341,70.73482513,88.22537231,95.28730011,112.7801514,71.28547668,87.63832092,36.269755,8.0315125,249.7255063,249.7255063
22773.316666666666,0.201327668,63.39664078,91.78172302,81.49534607,92.60083771,70.01514435,82.0098114,94.76918793,114.1073074,71.58078766,87.66989136,36.26976,8.025278,249.7184369,249.7184369
22783.316666666666,0.010184649,67.68811798,96.07019043,85.21382904,91.43317413,67.95581818,78.88674927,93.39749146,108.6362762,73.93044281,90.78806305,,,,
22793.3,0.005155492,66.73131561,95.4553299,84.95640564,89.93836975,70.26911163,78.57427979,93.72037506,106.196785,74.60334015,89.90721893,,,,
22803.333333333332,0.002223376,66.68526459,93.11357117,84.80488586,89.14958191,71.84952545,79.58293152,93.61975098,105.145462,74.0240097,88.13818359,36.27357,8.0247165,249.6907523,249.6907523
22813.316666666666,0.004276656,60.26626205,80.58792114,77.04356384,83.37786865,66.90342712,75.51785278,87.5765686,98.01108551,70.8532486,84.16812897,36.27357,8.0289375,249.7008374,249.7008374
22823.316666666666,0,55.77874374,77.81056976,73.82984161,78.20472717,63.73761749,72.12026978,82.35030365,93.82659912,68.25919342,81.51079559,36.13483,8.0371895,249.7084507,249.7084507
22833.333333333332,0.0089336,51.88056183,73.31487274,66.81452179,73.72817993,58.12795258,67.06790161,73.51599884,86.97603607,61.89511871,75.28022766,36.07625,8.034382,249.7155695,249.7155695
22843.333333333332,0.001617106,43.96421814,66.19960022,61.15666962,70.26535034,53.49430847,62.99542999,64.73529053,80.70889282,56.10974884,68.27000427,,,,
22853.316666666666,0.008643,41.14941406,63.80037689,59.73793793,69.06648254,53.34157562,62.60684967,61.84192657,79.13433838,51.82739258,68.30354309,,,,
22863.35,0,39.87252045,62.66188812,57.64214325,66.64775085,52.62918472,61.67641449,58.48684692,76.6871109,49.23989105,67.37224579,36.27485,8.0348145,249.7940255,249.7940255
22873.35,0,39.41413498,62.11189651,55.52717972,64.70593262,49.86310577,59.94364929,53.63327026,76.36196899,48.88980484,64.51647949,36.27358,8.027621,249.8210179,249.8210179
22883.35,0.005843175,39.25415802,61.6101532,56.53736115,64.4725647,47.84803772,58.08182907,51.53965759,74.35658264,47.47477722,62.85073853,36.27103,8.023013,249.8554257,249.8554257
22893.333333333332,0.010230433,38.93836212,61.70661926,54.7762146,63.20416641,47.09523773,57.47161865,51.88341522,75.6002121,46.95710754,62.21806335,36.26976,8.01866,249.882863,249.882863
22903.333333333332,0.010080605,38.21700668,61.80821228,53.46850586,63.83505249,46.70165253,57.47564316,52.65304565,75.19613647,46.39019394,61.68192291,,,,
22913.35,0,39.15532684,61.74128723,54.37234879,64.07057953,46.84267426,57.54735565,51.85740662,75.45738983,45.40686035,61.40047836,,,,
22923.333333333332,0,39.20879364,61.43508148,55.84173203,65.05764771,46.32715988,57.35404205,52.36413956,75.00370789,44.80574799,61.44303894,36.27488,8.04768,250.0293436,250.0293436
22933.333333333332,0.010381566,40.01218414,61.38916016,56.12293625,66.0196228,45.66911697,56.98600006,50.58267212,74.04243469,44.40843582,61.60364151,36.276155,8.047217,250.0812026,250.0812026
22943.35,0.010230457,40.11078644,61.29387283,57.72500992,65.44773102,46.48505402,57.53419495,50.35173035,73.04033661,45.58190536,61.2153244,36.27617,8.052046,250.1331109,250.1331109
22953.35,0,41.07394791,61.61166763,55.96232986,65.02191162,46.75712204,57.32575989,51.77747345,73.81138611,46.30871582,61.5911026,36.27871,8.055054,250.1670244,250.1670244
22963.366666666665,0.001607892,39.87013626,61.61212158,56.81742477,64.89759827,47.4557724,57.69245148,49.89115143,75.15003967,45.89840698,61.75180054,,,,
22973.35,0,40.16521072,62.06168747,58.08071899,64.86507416,47.19371033,57.86021423,50.58886719,73.58120728,44.95360947,61.77065659,,,,
22983.35,0,41.50937653,62.1619339,57.9980011,64.79981995,46.48850632,57.85118103,50.42273712,74.27184296,45.46200562,62.14252472,36.27234,8.0488975,250.3536966,250.3536966
22993.35,0.005799439,41.69281387,62.2675705,56.85850906,64.54118347,46.80855942,58.24514771,50.23632813,73.6941452,46.60284805,61.84788513,36.27488,8.0523385,250.4099553,250.4099553
23003.35,0,40.30936432,62.19730377,56.94472504,63.95760345,46.98392487,58.90223694,50.32591248,73.81651306,46.09451294,61.45802689,36.27488,8.0571835,250.4704655,250.4704655
23013.366666666665,0,40.13013458,62.72520447,57.09117889,64.34367371,46.55905914,58.61114502,50.97068787,73.56996155,46.25951385,61.12721634,36.27362,8.057924,250.5044778,250.5044778
23023.366666666665,0,40.11078262,63.18054199,57.81766891,64.16247559,48.24043655,59.59496307,52.10610199,73.97148132,48.21753693,62.56739426,,,,
23033.4,0.011589568,39.55476379,63.73683167,58.45059204,65.07535553,48.74529266,61.1256485,51.60515976,73.6261673,46.62376022,62.13487625,,,,
23043.366666666665,0.018900869,41.75862885,64.01124573,60.60042572,66.40116882,50.61685944,64.01706696,51.04376221,74.27292633,49.52051926,64.12283325,36.27488,8.053364,250.685514,250.685514
23053.366666666665,0.036965707,41.42101669,65.04679871,61.19957352,67.51506042,52.73033905,67.17521667,52.90179443,74.12348175,51.12751007,65.19212341,36.276795,8.0572175,250.7338133,250.7338133
23063.383333333335,0.085414081,43.06209183,66.79569244,65.51309204,72.15267944,54.54840851,68.67015839,54.96524811,75.4667511,55.17360687,68.79640961,36.27745,8.0628225,250.7816183,250.7816183
23073.35,0.349017044,45.38306427,70.52296448,67.34586334,76.33407593,58.70327759,71.23324585,57.39842224,77.37567902,59.76107407,74.3555603,36.27617,8.06246,250.8045568,250.8045568
23083.366666666665,0.644832094,48.02562714,73.31050873,72.57071686,78.22439575,59.04537201,76.67021179,58.8719902,81.53627014,59.94378662,78.8253479,,,,
23093.383333333335,0.824959591,54.53317642,75.31840515,71.97380066,83.81629944,65.00648499,81.08032227,70.93502045,85.90537262,61.24220657,83.89099884,,,,
23103.383333333335,0.893000588,59.2974472,78.32121277,78.44071198,87.94137573,70.11420441,82.45561218,80.16524506,93.37913513,63.39122772,84.46630859,36.2787,8.060579,250.9375406,250.9375406
23113.366666666665,0.933202648,66.16634369,83.35443878,86.62841797,88.56893158,76.40215302,83.40057373,87.42987823,103.8964081,65.44564819,87.05162811,36.27744,8.0568675,250.9679934,250.9679934
23123.383333333335,0.936665968,63.44884491,83.8849411,92.74800873,92.17494202,75.02154541,84.03295898,88.08542633,104.5055847,65.82820892,88.64697266,36.281245,8.0591095,250.995035,250.995035
23133.383333333335,0.958668234,63.77508545,86.81623077,96.16784668,93.13204956,78.25046539,86.39918518,88.24687195,104.7945328,,,36.27999,8.059261,251.0123872,251.0123872
23143.383333333335,0.965711014,64.31119537,87.4335556,94.17404938,93.01235962,79.4672699,87.10910034,89.61026001,103.5886993,,,,,,
23153.4,0.98450926,64.86374664,87.46478271,95.38928986,92.3346405,81.53027344,88.25048828,89.75489044,104.1201782,,,,,,
23163.4,0.981328493,64.10166931,86.22576904,95.62273407,91.65196228,80.3806076,86.28312683,90.93990326,102.5723038,,,36.27999,8.063024,251.0351279,251.0351279
23173.383333333335,0.984936831,62.82774734,84.62416077,92.81755829,91.00108337,78.16516876,85.46148682,87.74208832,102.4232788,,,36.27871,8.05983,251.038193,251.038193
23183.4,0.978230427,61.81845093,85.09559631,95.26040649,93.92962646,79.93753815,86.5411911,89.99097443,103.6172409,,,36.28126,8.0561235,251.037748,251.037748
23193.4,0.976221756,60.69690323,82.38464355,90.57273865,92.99307251,80.20981598,86.17247009,,,,,36.27999,8.056044,251.0292944,251.0292944
23203.383333333335,0.984502874,61.52496338,82.05431366,91.5329895,93.77146912,80.10764313,85.81842804,87.28125,106.0736694,,,,,,
23213.416666666668,0.978257853,64.12149811,85.32738495,92.89712524,91.44688416,81.28184509,85.30194855,88.56497955,98.74046326,,,,,,
23223.383333333335,0.975986751,63.39831543,83.1282196,93.52674103,93.37114716,78.29277039,86.86476135,88.56337738,99.67546082,,,36.27871,8.0537175,250.9860871,250.9860871
23233.4,0.992805388,62.98538971,83.10430908,92.09366608,93.97193146,78.25070953,86.12561798,82.89086151,102.1980743,,,36.27616,8.0530235,250.9523715,250.9523715
23243.4,0.985597914,63.53302383,81.445755,91.60538483,92.40608978,77.71935272,85.13653564,84.79779816,106.2851334,,,36.27871,8.053829,250.9148987,250.9148987
23253.433333333334,0.980969462,63.18322372,82.64224243,93.44142914,92.07514954,78.94075775,86.17845917,85.21553802,101.9329147,,,36.281255,8.0564805,250.8976455,250.8976455
23263.416666666668,0.987125276,60.91561127,82.09840393,94.45015717,92.6088562,78.01493073,85.84939575,90.37549591,101.6832962,,,,,,
23273.416666666668,0.98115906,61.79601288,81.99240875,95.62932587,93.12298584,78.72267914,85.89683533,90.51902008,101.7446136,,,36.28254,,,
23283.416666666668,0.979684317,59.84757614,84.74868011,94.32769012,93.57261658,77.36605072,85.54329681,89.42462921,102.62603,,,36.282535,8.0623425,250.7721265,250.7721265
23293.4,0.975672295,58.05161285,84.47961426,95.23390198,93.54429626,77.89575958,84.95808411,85.2485199,104.045639,,,36.27872,8.0626955,250.7277327,250.7277327
23303.416666666668,0.951892728,59.25770569,84.82369232,86.01644135,95.28294373,73.3356781,84.94351959,88.54734802,105.8968353,64.36283112,86.01702118,36.27872,8.065316,250.6662338,250.6662338
23313.4,0.972243041,61.02887726,85.60086823,96.90789032,95.90318298,74.95568848,83.66004181,84.16495514,104.1127777,,,36.28508,8.069536,250.6403291,250.6403291
23323.4,0.88006679,59.95523834,88.37162781,86.59693909,96.08035278,71.2609787,86.12056732,85.52510834,103.418808,66.38677216,87.03101349,,,,
23333.416666666668,0.226743098,59.08943176,91.06771088,82.4669342,93.00691223,67.06523895,82.14622498,94.75657654,108.3126907,67.62355042,89.35791016,36.28639,,,
23343.433333333334,0.001778268,62.16580963,92.94692993,78.16355896,92.25305176,67.54553223,77.64419556,91.04190826,106.2171097,70.21438599,88.65655518,36.28767,8.098335,250.4720475,250.4720475
23353.433333333334,0.002946447,62.9352951,90.30740356,79.63139343,87.86679077,68.17016602,76.80456543,91.94800568,104.5067596,71.30213928,86.41062927,36.284495,8.0935755,250.4166292,250.4166292
23363.433333333334,0.006977088,63.1954155,88.57281494,78.81011963,86.54763031,69.13792419,78.06781769,93.84931183,103.3944855,71.50997925,85.44709778,36.28258,8.099578,250.3588874,250.3588874
23373.433333333334,0.001323124,59.99406433,84.63578796,73.32375336,80.4899292,69.07453156,75.95703125,90.63895416,99.48013306,68.06330109,83.47209167,36.26285,8.103222,250.336295,250.336295
23383.416666666668,0,54.32214355,78.09632111,66.13470459,73.58366394,62.72731018,69.39065552,81.38957977,91.57098389,62.72934723,76.58209991,,,,
23393.45,0.00242654,47.59362793,74.46503448,61.7085495,70.29615784,55.76136398,64.72989655,73.0404129,86.66556549,57.25536346,70.83052063,36.31831,8.17959,250.1780982,250.1780982
23403.466666666667,0,44.59481812,67.39655304,61.93904877,70.5486145,54.37919235,63.26274872,67.63202667,82.33281708,54.63794708,69.21726227,36.31704,8.1768655,250.1693973,250.1693973
23413.433333333334,0.003504603,40.93419647,62.1679039,59.03531265,69.59489441,49.74008942,59.61732483,61.10912323,78.86488342,50.04479599,65.67437744,36.290225,8.101223,250.1236685,250.1236685
23423.45,0,40.68293381,62.44490814,56.3832016,67.81820679,47.80449295,58.88883972,54.37461853,76.16578674,48.25387955,64.42432404,36.282565,8.0832455,250.0779397,250.0779397
23433.433333333334,0.004610509,40.80141449,62.92919159,55.50118637,66.67295074,47.31648254,58.45797348,52.89015961,75.13362122,47.63768768,63.7228241,36.281275,8.078075,250.0671626,250.0671626
23443.433333333334,0,39.68624115,61.72334671,54.56387329,64.11608124,46.65617371,57.86800003,51.43325043,74.88156128,47.3017807,63.00603867,,,,
23453.433333333334,0,39.84464264,62.15987015,55.65822601,65.77793884,47.30451202,57.69855118,52.45763397,75.32301331,46.44620514,61.81997681,36.28002,8.075363,249.939023,249.939023
23463.433333333334,0,39.63108444,62.15259552,55.68950653,66.67471313,46.74731445,57.81339264,52.09185791,74.51792908,46.79880142,61.84161377,36.2832,8.092106,249.9317064,249.9317064
23473.45,0.014019519,39.59152985,61.45549774,54.98807907,64.85392761,46.76519012,57.95959473,52.04179764,75.2547226,47.01197052,62.90368271,36.15401,8.1058625,249.9012534,249.9012534
23483.433333333334,0,39.42811203,61.45034027,55.32689285,66.52054596,47.0211792,58.32167816,50.84371948,74.96206665,46.91763306,62.79560471,36.154015,8.106837,249.8791553,249.8791553
23493.45,0.010399871,40.07749176,62.1153717,54.89274597,66.40935516,47.47749329,58.02565765,51.62020874,74.29695892,45.49066162,60.94132233,36.15149,8.112089,249.879007,249.879007
23503.45,0.010403059,39.77111053,62.28905106,55.68926239,66.67074585,47.50190353,57.97594452,51.80216217,74.08075714,45.92076111,61.78302765,,,,
23513.466666666667,0.01045918,39.965065,62.14139557,55.31123734,67.62973022,47.7572403,57.92485809,51.11038589,73.60974121,45.83057404,60.67814636,36.1553,8.103153,249.8620997,249.8620997
23523.466666666667,0,39.58565521,61.91154861,54.97421646,67.01312256,47.37353516,57.75147247,50.82996368,73.46209717,44.99978638,60.62037659,36.1553,8.10697,249.8316962,249.8316962
23533.45,0.004487998,39.81812286,61.79006958,54.96964645,68.1729126,47.20313263,57.63850403,50.86260605,74.02500916,44.6544075,61.15649414,36.15657,8.115049,249.8361454,249.8361454
23543.466666666667,0.010200317,40.67923355,62.45483017,54.72809982,67.67795563,46.3506279,57.70162201,50.652771,74.13549805,46.01654053,60.92116547,36.16549,8.114747,249.8372331,249.8372331
23553.45,0,40.24123383,62.61442947,54.6210022,67.09059143,46.79218292,57.7831459,50.57143784,73.65680695,44.5221405,61.03870392,36.161675,8.110939,249.8356016,249.8356016
23563.45,0.003783445,40.19449997,63.20687866,54.89146042,66.75946808,46.21263885,57.64362717,50.65724564,74.10028839,46.07432556,61.37781143,,,,
23573.45,0.001300666,39.79869461,62.18185425,56.00692749,65.21334076,45.99849701,57.50947571,50.69554138,73.76524353,45.38672638,61.14784241,36.14763,8.085081,249.880589,249.880589
23583.45,0.003150984,40.0524826,61.99360657,56.54289246,64.95207214,45.61987305,57.479496,50.45626068,73.79666901,45.47657013,61.24162292,36.14762,8.088629,249.9051095,249.9051095
23593.466666666667,0.012785751,39.81343842,61.4072876,56.06317902,64.37286377,46.20687103,57.58063507,50.83728027,73.57839203,45.46620941,61.78400803,36.153365,8.094597,249.9349692,249.9349692
23603.45,0.012966434,39.73986816,61.48868561,57.28304672,66.11296082,46.12269592,57.95682526,50.88153839,73.80078125,44.71338654,61.45966339,36.15208,8.0891675,249.9746668,249.9746668
23613.45,0.005194078,40.37314987,62.28013229,58.68573761,66.33496857,46.60365295,58.06912231,51.01285553,73.16023254,45.15047836,60.9690094,36.152725,8.0943375,249.994738,249.994738
23623.466666666667,0,40.84796143,63.53753662,58.85979462,67.0215683,47.13918304,58.41372681,52.08971024,73.53572083,46.25680923,61.20369339,,,,
23633.466666666667,0,41.41802216,63.99402618,57.64413452,64.67813873,47.36116791,58.4000206,53,72.88905334,44.55981064,61.34436035,36.15527,8.080124,250.0946493,250.0946493
23643.483333333334,0.002221797,41.65439987,63.70451355,57.07330322,65.61618042,46.94402695,58.47755051,53.7616539,73.2350235,45.22379303,61.85139465,36.15527,8.088417,250.1331109,250.1331109
23653.466666666667,0.009122055,41.7052803,64.36768341,57.95746994,64.74623108,47.37032318,58.36236572,53.91349792,73.8678894,46.51477051,61.56297302,36.154005,8.0886765,250.1878866,250.1878866
23663.5,0.003204467,41.91469574,64.4839859,57.08974838,65.15930176,47.22229385,57.83229065,53.85043335,74.07102203,48.28293228,62.73586273,36.14891,8.094102,250.2356917,250.2356917
23673.5,0.003136207,43.04669189,64.8548584,59.72796631,66.64865875,47.37049484,58.75778961,55.17667389,73.97158813,47.28779602,62.91429901,36.148885,8.072235,250.2587291,250.2587291
23683.483333333334,0.001374845,44.31945038,66.91023254,60.49303436,67.61904144,47.89027405,58.63240814,53.59912872,75.1942215,50.35518646,63.66913605,,,,
23693.483333333334,0.012900625,41.60536957,64.78896332,61.44054413,69.96549988,49.27719116,59.40086365,55.05778122,75.91636658,53.57696915,66.7557373,36.14122,8.053648,250.4377386,250.4377386
23703.466666666667,0.018930442,41.29368973,64.81821442,63.60479736,71.90020752,49.38559723,61.01027679,58.34743881,79.89007568,55.91799164,69.0164032,36.14249,8.052822,250.461122,250.461122
23713.483333333334,0.009840729,41.5674057,65.48390198,65.40821075,74.88291168,51.89793777,61.84336853,62.91574097,82.45980072,61.02641296,75.09011078,36.14122,8.054071,250.524549,250.524549
23723.5,0,43.9774971,68.55848694,66.88527679,76.22921753,53.27378464,63.67826462,69.0140686,86.71170044,60.36005402,77.7093811,36.13993,8.0473205,250.5792751,250.5792751
23733.483333333334,0.009704133,45.69665527,71.43321228,68.13007355,77.24909973,53.58507156,65.45018005,71.21552277,91.78374481,62.5235405,79.59196472,36.141215,8.048321,250.6039439,250.6039439
23743.483333333334,0.011622109,46.30244446,71.83752441,70.20835876,77.30862427,53.38790131,66.01501465,73.74906158,94.40239716,62.46016693,79.18896484,,,,
23753.516666666666,0.0075638,45.38566589,71.64196777,71.61110687,80.65231323,53.54553223,67.32737732,73.15714264,97.00048065,62.71009445,81.28968811,36.14631,8.043056,250.7718299,250.7718299
23763.5,0.046891149,46.20225143,74.03733826,74.28447723,86.02998352,55.3333931,71.10546875,77.00095367,100.3200226,64.30374146,84.61546326,36.143755,8.0516005,250.7998603,250.7998603
23773.5,0.294404975,52.33417511,79.48021698,74.92544556,88.68095398,60.2889328,75.96534729,88.64435577,105.3399658,63.15219116,86.87682343,36.171805,8.089524,250.8498899,250.8498899
23783.5,0.560652715,55.15374756,83.73761749,78.27707672,92.88375092,62.9765358,77.87059021,93.54705048,107.4335938,63.79920959,86.96125793,36.29464,8.080333,250.9032318,250.9032318
23793.5,0.682426731,59.12892532,89.44963837,81.7026825,94.34837341,66.07711792,81.18349457,96.38122559,109.1657257,63.76395416,86.67777252,36.297835,8.080241,250.9235501,250.9235501
23803.516666666666,0.642106256,60.01377869,93.19633484,80.05954742,92.78787994,67.89347076,84.55315399,95.23272705,110.5925598,66.24698639,87.97385406,,,,
23813.5,0.610386335,62.04121017,93.51400757,79.36127472,92.30903625,67.96713257,83.79292297,97.13141632,110.3973846,65.15428925,89.06088257,36.16034,8.078453,251.042049,251.042049
23823.55,0.562591577,62.78150177,95.08367157,79.96248627,91.43450928,69.83670807,84.65645599,95.86525726,112.3548355,65.49425507,87.92537689,36.16034,8.078867,251.0619224,251.0619224
23833.516666666666,0.541462744,59.74836349,94.61235809,77.85625458,94.10968781,69.00678253,82.94469452,96.74739838,110.4914703,63.33561707,86.54554749,36.30165,8.088278,251.0954402,251.0954402
23843.516666666666,0.620619654,60.8091507,93.0454483,79.11492157,93.5881958,66.9807663,81.64578247,97.38819122,109.9790039,63.4960022,87.91624451,36.31825,8.126043,251.1209493,251.1209493
23853.516666666666,0.725529446,58.70251083,87.97990417,79.74944305,92.67169189,66.07867432,81.68582916,95.64400482,109.5570526,64.55840302,85.37247467,36.32338,8.139305,251.1314298,251.1314298
23863.5,0.870516951,58.08576584,86.61210632,85.10192108,90.47521973,65.98966217,84.75169373,90.95480347,110.1043015,63.28594208,84.65592194,,,,
23873.516666666666,0.939962755,64.6738205,87.07733917,87.18097687,89.95008087,72.21251678,87.10823059,91.09107971,106.1062546,,,36.32719,8.153019,251.1590153,251.1590153
23883.533333333333,0.977510392,61.03652191,85.75811005,91.13471985,92.39239502,76.0871582,86.37266541,92.84526825,104.172081,,,36.323375,8.1434745,251.1798279,251.1798279
23893.516666666666,0.980504818,61.14096832,90.06772614,92.54529572,93.06893158,76.15393066,88.54975891,88.55075073,105.5848083,,,36.32336,8.13766,251.179383,251.179383
23903.533333333333,0.988673618,63.74441528,88.21134949,95.24378204,92.14625549,79.35219574,89.59135437,94.01960754,107.1755829,,,36.31443,8.121252,251.1736978,251.1736978
23913.533333333333,0.984757446,64.21635437,90.01939392,93.39104462,92.1776886,72.31060791,92.69264221,94.65349579,106.6368408,,,36.31315,8.112512,251.1644533,251.1644533
23923.533333333333,0.981611315,65.0351944,91.03330994,94.89254761,93.67904663,75.92641449,93.62475586,,,,,,,,
23933.533333333333,0.973620937,63.48696899,93.01434326,97.4553833,96.12961578,78.01573944,93.35575104,95.50610352,106.7545319,,,36.30677,8.098242,251.1229268,251.1229268
23943.516666666666,0.978880995,63.68113708,91.96376801,96.01873016,95.14902496,78.08686066,93.87495422,,,,,36.29846,8.075341,251.1011254,251.1011254
23953.533333333333,0.97424053,61.86834335,93.07465363,92.28644562,96.04163361,74.58227539,89.80754852,95.1384964,104.9790573,,,36.303535,8.068713,251.0806093,251.0806093
23963.533333333333,0.978922418,59.22615051,90.78489685,91.52703094,94.97331238,75.60755157,90.52846527,97.68006134,108.9610672,,,36.309275,8.078431,251.0534193,251.0534193
23973.533333333333,0.996097725,59.00812912,93.57079315,95.53726959,95.65725708,77.79944611,92.64769745,,,,,36.30546,8.078075,251.0283057,251.0283057
23983.533333333333,0.980961077,60.8091507,94.1415863,91.22085571,98.18522644,75.41121674,94.61873627,95.69681549,107.8595734,,,,,,
23993.55,0.966714266,60.69317245,92.22264099,92.90275574,98.07190704,73.73590851,94.30137634,96.48970795,107.6264801,,,36.29657,8.10005,250.8934434,250.8934434
24003.55,0.95179225,61.27621841,93.84520721,84.8167572,94.90852356,74.60536957,86.37553406,,,,,36.29785,8.1101885,250.8851875,250.8851875
24013.55,0.979878617,59.67425919,90.8818512,81.74347687,92.21910095,74.81746674,89.66062164,,,,,36.30296,8.1216785,250.8352568,250.8352568
24023.55,0.974437021,57.26449203,89.61864471,89.29573822,95.25210571,74.52216339,89.28056335,91.88729095,107.7697296,,,36.307445,8.1429825,250.7789982,250.7789982
24033.583333333332,0.9887751,60.37818146,90.53868103,98.54941559,97.66838074,74.32801819,91.36601257,,,,,36.31192,8.163298,250.7498802,250.7498802
24043.55,0.963325077,65.04330444,89.80395508,97.88762665,97.47379303,79.39585114,94.44946289,,,,,,,,
24053.533333333333,0.968295729,62.13504791,90.74282837,99.87311554,97.22589111,80.98107147,95.01034546,93.22620392,110.3144531,,,36.32597,8.213444,250.5699317,250.5699317
24063.55,0.962735237,64.04403687,93.97790527,92.85234833,96.85357666,78.48677826,91.18891144,93.49394989,109.5090942,,,36.32726,8.2170685,250.5369081,250.5369081
24073.566666666666,0.944124629,65.06511688,93.57090759,95.24263763,94.28995514,77.00902557,90.68781281,93.01522827,108.4160004,,,36.331725,8.225153,250.4813416,250.4813416
24083.566666666666,0.981743895,67.78777313,91.69042969,94.09223175,95.06985474,77.8797226,92.39994812,93.73428345,110.2704849,,,36.33873,8.2370395,250.4162832,250.4162832
24093.55,0.989333494,65.7314682,94.96092987,97.06101227,95.65763092,79.9497757,93.55615997,,,,,36.34766,8.256323,250.3831607,250.3831607
24103.566666666666,0.992663285,71.48511505,95.83055878,96.06720734,94.4550705,82.96629333,94.02619934,95.5490799,107.3821411,,,,,,
24113.583333333332,0.967000063,70.8605423,95.91427612,95.18976593,93.39093781,83.24903107,94.89442444,102.1710739,113.1853485,,,36.36047,8.3107815,250.200839,250.200839
24123.566666666666,0.955471703,70.57769012,96.95116425,98.28145599,94.48136902,84.51996613,95.09761047,,,,,36.36301,8.310313,250.171177,250.171177
24133.566666666666,0.97788452,66.49820709,95.24810028,91.59886169,95.48964691,83.07390594,90.92771149,,,,,36.36303,8.3066815,250.116698,250.116698
24143.583333333332,0.965498264,71.01851654,96.53014374,95.53477478,92.7035141,84.34938049,92.79161072,,,,,36.36047,8.3045465,250.06563,250.06563
24153.566666666666,0.970446246,67.63059998,96.12555695,96.17562103,94.58880615,81.82748413,90.09402466,,,,,36.36172,8.306657,250.0416039,250.0416039
24163.566666666666,0.978959253,66.19561005,94.91278076,97.44028473,93.55293274,79.22892761,91.13824463,,,,,,,,
24173.566666666666,0.991493965,70.76143646,95.63743591,98.22779846,95.76835632,79.55446625,93.57524109,,,,,36.36431,8.321302,249.8885977,249.8885977
24183.583333333332,0.99064568,76.64561462,97.09371948,101.8466568,92.25048065,82.11242676,93.38821411,,,,,36.3643,8.3197995,249.8832585,249.8832585
24193.583333333332,0.996063813,72.30194092,95.54055023,97.09859467,89.01728821,83.56519318,95.69561005,96.16201019,107.1967392,,,36.36557,8.31348,249.8384195,249.8384195
24203.583333333332,0.985133268,74.01615143,95.07084656,93.75748444,88.96248627,84.57247162,95.09788513,,,,,36.36303,8.3107355,249.8050498,249.8050498
24213.583333333332,0.990297551,72.76139069,95.99879456,98.41376495,92.71708679,83.92212677,94.77157593,,,,,36.36175,8.30999,249.7849786,249.7849786
24223.583333333332,0.990809326,72.92072296,95.28807068,100.4940414,93.27119446,85.30221558,96.04396057,,,,,,,,
24233.6,0.980449122,74.17899323,97.40956879,98.80407715,93.01828003,85.14995575,96.25987244,,,,,36.359185,8.3056035,249.7106259,249.7106259
24243.6,0.944705961,72.12406921,96.84017181,100.806633,93.27166748,82.96137238,96.49537659,,,,,36.3592,8.304499,249.701134,249.701134
24253.583333333332,0.935913748,75.75259399,100.3788452,94.77409363,94.15596008,83.8443985,96.78837585,,,,,36.36047,8.3026915,249.6888738,249.6888738
24263.6,0.940013316,72.31735229,97.55137634,97.1214447,92.61650085,83.76221466,96.10328674,95.37532806,106.0476227,,,36.36046,8.30415,249.6821504,249.6821504
24273.583333333332,0.929743234,76.66663361,98.75527954,97.37689972,93.61662292,83.53037262,96.09225464,,,,,36.35794,8.303444,249.6785909,249.6785909
24283.6,0.949746358,68.05316925,94.27082825,100.3297882,94.47232056,83.43084717,89.56958771,92.21016693,108.1889801,,,,,,
24293.6,0.948249497,68.52526093,94.4171524,97.78029633,93.55005646,83.0273819,88.13485718,,,,,36.36112,8.3151905,249.7013812,249.7013812
24303.6,0.959835265,68.54875183,93.9707489,92.69095612,94.89758301,80.60322571,88.99874115,95.93192291,110.7020416,,,36.35794,8.3156845,249.7092416,249.7092416
24313.583333333332,0.972946279,68.28655243,97.56468964,93.60708618,94.06573486,78.90319061,90.50750732,,,,,36.35793,8.316764,249.7281759,249.7281759
24323.616666666665,0.972146098,67.28308868,94.75978088,92.84200287,95.15834045,80.18122864,94.01612854,,,,,36.35921,8.319962,249.7520538,249.7520538
24333.6,0.969780791,69.29820251,97.02189636,92.79855347,98.08465576,83.12133026,95.64793396,,,,,36.35921,8.32163,249.7701476,249.7701476
24343.6,0.943840095,67.09947205,94.92031097,91.53316498,98.73065186,73.15946198,88.85317993,,,,,,,,
