time,activity,1a,1b,2a,2b,3a,3b,5a,5b,9a,9b,4a,4b,north,east,up,conductivity,temperature,depth
105851.33333333333,0,18.64554405,29.84279251,28.47249031,48.97721863,19.93050957,37.83200455,27.61684227,47.91365433,21.1041069,33.81039429,22.96195412,39.97882462,0.144,-0.1685,0.021,33.75,6.62,249.5
105918.0,0,19.64577866,31.94839668,28.16472435,48.92517853,20.41562843,38.13028336,27.87459755,47.43346024,21.36030006,34.03077316,22.33589745,39.63370514,0.117,-0.148,0.031,33.67,6.57,249.21
105984.66666666667,0,19.34757614,31.83638954,28.71681023,48.85189438,23.61467171,41.87147903,31.07056618,50.66812515,24.47867966,37.34490585,23.63142204,41.01767731,0.065,-0.079,0.031,33.66,6.54,249.19
106051.33333333333,0,19.14482307,30.99949265,29.61450386,49.25222397,26.69792175,44.52999496,33.7338562,53.42328262,26.91936302,36.92501068,23.838871,41.473423,0.0905,-0.021,0.016,33.63,6.52,249.43
106118.01666666666,0,18.44559479,31.40904236,29.02182579,50.03083038,26.30036354,41.4551506,32.96346283,53.28535461,24.97354317,35.88628769,23.91551971,39.27541733,0.065,-0.048,0.029,33.66,6.51,249.86
106184.68333333333,0.002844684,19.43146706,31.15443993,28.94883347,49.13048553,26.98177147,43.88450241,34.35087204,51.60057449,26.56316757,35.71310043,22.506567,41.73954391,-0.11,-0.032,0.049,33.58,6.51,250.38
106251.35,0,20.05590248,32.94309235,29.64508247,50.61417007,23.99207306,44.71294403,33.69842529,54.56391525,25.01660347,36.82009506,24.42182732,41.58047485,-0.215,-0.001,0.05,33.76,6.61,250.86
106318.01666666666,0,20.06099129,31.81777573,30.86363029,51.25276566,30.19783401,51.037323,36.48480988,62.93541336,28.50767326,40.90516663,22.82269859,42.82869339,-0.204,0.085,0.034,33.75,6.57,251.17
106384.68333333333,0,20.08109665,32.83641434,32.03472519,53.581604,32.21739197,50.38868332,38.78853226,62.75658417,28.75564384,40.07625198,23.33249855,39.84365463,-0.087,0.06,0.029,33.76,6.57,251.23
106451.35,0,21.59284019,32.67087173,31.4734726,48.96500778,31.08384895,50.2324295,37.20513153,62.09719467,31.00095749,39.4148674,24.23090935,41.516819,0.146,-0.025,0.014,33.84,6.61,250.68
106518.01666666666,0,21.16193581,32.38229752,30.31210136,50.23427963,28.32266426,49.05349731,35.23734283,60.68634415,28.98025703,40.21741867,24.4733181,40.78814316,0.094,-0.109,0.027,33.8,6.61,250.21
106584.68333333333,0,21.35297394,33.6312027,32.33083344,54.07270432,29.38401985,52.33168411,34.29425812,65.27402496,29.153862,41.33394241,22.3389492,44.10763168,0.189,-0.162,0.025,33.84,6.61,249.79
106651.35,0.31986599,25.49618912,37.87404251,31.75566292,58.69182587,30.58851433,55.33305359,35.51584244,72.14177704,31.14341545,43.29037094,23.10691643,43.91333008,0.2515,-0.1545,0.011,33.77,6.59,249.48
106718.03333333334,0.668165379,27.74091148,42.22252274,33.65815735,62.65282822,35.93371582,60.35503769,37.11380005,76.62226105,41.07471466,53.6367836,,,0.222,-0.142,0.012,33.83,6.57,249.41
106784.7,0.690758425,28.09338379,41.94030762,34.69022369,56.76124191,36.4727478,59.8498764,35.2042923,74.67264557,40.58531189,52.42000961,,,0.129,-0.237,0.039,33.82,6.65,249.59
106851.35,0.666217493,26.1937542,41.07423019,34.73916626,58.73817825,36.1027298,59.56019974,32.79351807,75.19818115,41.43730927,55.16023636,,,0.166,-0.2,0.022,33.87,6.61,249.96
106918.03333333334,0,24.61528778,33.81465912,37.12284851,56.69768143,36.30615997,57.32640839,37.33297729,70.97595978,30.70785713,44.43369675,23.41253471,45.48299789,0.12,-0.164,0.031,33.82,6.66,250.45
106984.7,0,20.20353317,31.24450874,35.29758835,52.75601578,23.53932762,41.40543365,28.55983925,51.15740204,23.24262619,35.3435936,22.77189064,40.08932114,0.099,-0.181,0.048,33.73,6.66,250.91
107051.38333333333,0,19.55952644,30.87985611,30.57060623,52.77682877,21.38885117,39.40427017,28.02621651,51.41334152,22.25335503,35.39516068,23.01559258,40.07085419,0.08,-0.298,0.041,33.52,6.47,251.36
107118.03333333334,0,19.54533958,31.35893822,29.29541016,51.99313354,21.93881798,40.54523468,28.14624786,50.33617783,21.80317879,34.76909637,22.30828476,39.83253479,0.042,-0.327,0.047,33.54,6.48,251.23
107184.7,0.060692354,20.89269066,35.32493591,28.94173813,52.83273697,28.07684708,50.76670837,32.76435852,60.46485519,27.13196945,40.83090591,25.98181343,41.94761658,-0.039,-0.183,0.043,33.64,6.52,250.88
107251.38333333333,0,19.35249138,31.4775238,31.55012321,52.43798828,31.08745766,50.92691422,34.85199738,62.04436111,27.04205322,39.61486053,23.02981567,42.43196487,-0.153,0.04,0.033,33.77,6.6,250.41
107318.05,0,19.85644341,31.32966423,29.34271812,50.07831192,31.25177383,48.4288826,37.57299805,58.20121384,29.3710537,37.60476303,22.63632202,39.83860397,-0.022,-0.013,0.031,33.76,6.66,249.93
107384.71666666666,0,20.01600456,31.70779228,28.5024128,50.08195496,29.43683434,45.91368866,34.88998413,56.04284286,28.82794762,36.73305511,23.08090019,40.99404526,0.034,-0.045,0.029,33.76,6.68,249.54
107451.38333333333,0,19.921175,31.4724865,29.33362007,49.27206802,30.9978714,48.14657593,38.22661591,55.80851364,28.83068275,36.88055038,24.96917915,42.02616882,0.01,-0.016,0.03,33.76,6.68,249.34
107518.05,0,20.19491386,32.33932495,29.48989296,49.54362106,30.04305077,47.51452255,36.00148392,54.81245804,27.65989494,37.06753159,22.50045776,41.89071655,0.074,-0.023,0.022,33.82,6.68,249.37
107584.71666666666,0,20.34714317,31.77351952,28.95004082,49.57024384,29.02849007,47.24756241,37.06634903,56.89444733,27.84197617,36.89566422,23.9946804,41.2367363,0.109,-0.027,0.016,33.8,6.67,249.61
107651.35,0,22.14695358,34.8727684,31.0735836,52.35290146,30.72428322,49.57987213,36.59485626,58.48009109,28.06791115,39.85295105,22.71492767,42.44234085,0.144,-0.075,0.016,33.75,6.66,250.47
107718.03333333334,0,22.02584267,33.05374527,31.93585777,52.60765457,32.43552399,51.35345078,37.85590363,61.97378922,27.65464783,38.21879196,21.58091545,40.02720261,0.153,-0.092,0.02,33.65,6.6,250.85
107784.7,0,22.4010334,32.41792679,33.60184097,51.05437851,32.74505234,50.69334412,40.56860352,61.87637711,32.10485077,39.6435585,23.89292336,40.70835495,0.143,-0.028,0.013,33.62,6.58,251.07
107851.36666666667,0,21.12583733,31.54580498,30.83150291,49.21156311,31.99838066,48.91890335,38.36169434,58.8303299,31.67432594,39.13961792,23.52695274,40.03923035,-0.102,0.058,0.036,33.71,6.62,251.06
107918.01666666666,0,19.98626137,31.81106758,29.07054329,48.75186157,29.50993729,47.86402512,35.51434708,57.39896011,29.39996529,38.33655548,23.01146126,40.20572662,-0.056,-0.123,0.042,33.94,6.77,250.84
107984.7,0,19.74077988,31.6232605,30.91463089,51.86852646,26.23150063,48.4172821,34.37288666,59.37356186,27.33061409,40.70607376,23.535532,41.06660461,0.06,-0.293,0.041,33.89,6.74,250.49
108051.36666666667,0.248667675,22.50575256,36.82289124,31.45157051,56.40278625,33.47373962,54.12223434,34.39588165,64.89868164,27.07289314,43.64288712,23.46650124,41.78705215,0.097,-0.322,0.044,33.79,6.64,250.09
108118.03333333334,0.545494519,26.50572205,40.56706619,32.60181427,57.31745148,35.19438553,58.73952484,32.69617462,69.01835632,31.52792549,44.31033707,,,0.113,-0.316,0.04,33.79,6.59,249.75
108184.7,0.869293374,29.33215714,43.93862915,38.02160263,56.57600784,37.71403885,58.0008812,32.8160553,72.36167145,36.38985443,50.68667221,,,0.155,-0.382,0.044,33.87,6.56,249.55
108251.36666666667,0.798602055,26.28836632,40.51458359,31.6534977,57.40456009,36.86787415,60.11193466,34.74948883,74.39867401,40.16973495,53.37475967,,,0.046,-0.309,0.046,33.76,6.55,249.78
108318.05,0.272165014,23.17691612,34.90342712,33.32523727,56.09415817,33.52602386,57.5627594,33.92472839,70.6220932,29.51489258,46.62243271,,,0.086,-0.242,0.039,33.78,6.54,250.17
108384.71666666666,0.465859553,24.37318611,36.95785141,31.7719841,57.75621414,35.66592407,58.33692932,32.54716492,71.26454926,33.79439926,49.79030609,,,0.048,-0.274,0.042,33.7,6.54,250.61
108451.38333333333,0.572527395,24.73109245,42.45230103,32.29473877,57.96379089,38.90080261,61.35722733,30.95785332,74.92695618,41.52963638,55.06587601,,,0.03,-0.312,0.0445,33.7,6.54,251.02
108518.05,0.875806768,26.13419724,40.29314041,31.57063293,56.42434311,37.65888214,58.88952255,35.66127777,74.65476227,39.43881226,55.06237793,,,0.103,-0.379,0.045,33.84,6.62,251.28
108584.73333333334,0.967860287,27.63529205,40.95930481,35.76406479,58.28436279,36.51601028,61.47173691,35.36555099,77.40802765,44.11214447,59.25322723,,,-0.013,-0.443,0.055,33.9,6.68,251.35
108651.38333333333,0.729469977,25.69883919,40.97835541,32.54930115,57.10795212,34.93418884,61.82429886,34.98410797,74.73770142,39.79788971,54.83531952,,,0,-0.462,0.058,34.02,6.77,251.19
108718.05,0.605882434,22.9633503,39.83480072,31.93960762,58.65277481,33.91949081,60.53442001,33.35678101,79.64157867,42.27386475,55.37015152,,,0.097,-0.487,0.053,34.01,6.75,250.86
108784.71666666666,0.827048595,27.67349052,42.14982986,32.71911621,56.25882721,39.74971008,60.7058754,35.4725647,72.35501099,43.79019928,57.34765244,,,0.057,-0.534,0.051,33.92,6.68,250.43
108851.38333333333,0.892163514,28.79169464,43.79640579,33.21604156,54.44994354,41.37212372,60.78387833,35.90055084,75.39850616,44.07944107,60.11057663,,,0.228,-0.492,0.048,33.88,6.59,249.7
108918.06666666667,0.500406511,22.79361534,37.96033478,34.66009903,57.00403214,37.77877426,58.33964157,36.7564621,74.25558472,37.78772736,55.64113235,,,0.044,-0.362,0.052,33.84,6.58,249.55
108984.73333333334,0.193279675,24.18981361,37.16643906,33.31009674,55.64352798,34.65039444,56.27696609,37.38045502,70.62660217,37.66955566,50.47423553,,,-0.084,-0.277,0.05,33.75,6.56,249.61
109051.4,0,20.20253181,31.16436768,32.25426865,50.23818588,23.32352829,40.33744049,29.90157127,55.25638199,25.46600723,35.54560471,22.30848694,40.23353958,-0.073,-0.186,0.046,33.75,6.58,249.81
109118.06666666667,0,18.95914268,31.93237877,28.78408623,49.33397675,21.59097672,40.11721039,30.42387199,57.90055847,23.08909416,36.560215,20.29657173,40.20273209,-0.029,-0.15,0.036,33.74,6.59,250.16
109184.73333333334,0,19.38378143,31.9893837,28.69827271,49.42483521,21.61741066,40.31451035,29.62526512,56.24705124,25.37912941,38.05338287,22.61089325,40.87242508,0.021,-0.129,0.0315,33.73,6.6,250.51
109251.4,0.032903662,21.23036766,33.31522369,28.84672546,51.36623001,26.80635643,50.90867996,33.5801239,59.9986496,28.81878471,42.43268204,19.74723625,44.63650131,0.024,-0.131,0.031,33.74,6.6,250.78
109318.08333333333,0,20.52717781,31.98694229,30.20366096,49.50308609,32.64910889,51.36808395,36.76593018,62.75207138,32.00782013,41.44778061,22.56061363,43.62842941,0.003,-0.075,0.035,33.99,6.6,250.9
109384.75,0,20.24243736,32.0341835,29.13321877,49.63967514,,,,,,,,,-0.016,-0.001,0.034,33.81,6.6,250.82
109451.4,0,20.82752419,32.83466721,29.91679192,49.23868942,32.36128998,50.61245728,37.62646866,62.90074539,32.47885895,41.5265274,18.62475014,43.31138992,-0.035,0.03,0.026,33.74,6.6,250.25
109518.08333333333,0,21.0482235,32.61240387,30.07771873,48.87125015,36.024086,53.23729324,39.73836899,64.32779694,33.2527504,41.46795273,19.9346962,41.82345963,-0.065,0.0255,0.034,33.71,6.61,249.91
109584.76666666666,0,20.8362999,31.68004036,29.51903725,51.95035172,32.66962051,51.48021698,38.1772728,65.09552002,31.99884224,42.98637009,18.85440636,43.62664413,-0.032,0.027,0.032,33.73,6.61,249.62
109651.41666666667,0.019384245,21.41535378,32.19841385,29.80007362,50.08723831,33.66835785,53.47246933,38.02719498,66.17157745,33.87216187,44.66169739,18.80250931,44.28744125,-0.023,0.023,0.028,33.74,6.61,249.48
109718.08333333333,0.00554781,21.43314362,33.30797958,30.01343346,51.00347137,33.17367554,52.50481033,38.06790161,66.53105164,33.21987152,44.65712357,18.05736923,44.33688736,-0.039,-0.035,0.032,33.75,6.61,249.51
109784.75,0.009690374,21.55101967,32.26804352,30.3779583,50.39776993,35.1880455,53.40406036,41.93934631,66.60855865,35.06842041,42.74367523,21.4345932,44.4826622,-0.0645,-0.065,0.041,33.75,6.62,249.72
109851.41666666667,0,21.64154816,33.35939407,30.48585701,51.55209732,31.56145287,53.46494675,36.31655502,66.27433014,31.82668686,43.05579376,18.59334755,44.2655983,-0.052,-0.067,0.04,33.71,6.62,250.05
109918.08333333333,0,21.86946297,32.26194382,31.15557098,51.73781586,35.6396637,53.57970047,41.443573,68.92835236,34.32859039,44.98056412,19.11053467,42.66127396,-0.001,-0.068,0.036,33.69,6.6,250.42
109984.75,0.004320028,22.09537315,33.13602829,30.1980114,51.00825882,31.14212608,53.61039734,36.06352615,66.95082855,30.9884758,44.93108368,17.27920723,44.11738968,0.0445,-0.0895,0.031,33.75,6.6,250.74
110051.43333333333,0,25.57203293,32.55620193,32.51875305,53.32188416,33.53985596,53.19695663,36.46029663,67.67156219,30.12546158,43.43040848,18.67061806,44.47494888,0.095,-0.131,0.031,33.7,6.58,250.95
110118.1,0,22.04726028,34.32176971,30.70386314,40.33966446,31.3744812,51.32239151,36.55056,65.3208313,32.13533401,43.6383934,19.64856339,43.41698074,0.097,-0.165,0.031,33.96,6.62,250.8
110184.76666666666,0.036778623,23.60856247,34.17960739,32.88910675,54.63531876,,,,,29.43805695,45.01144791,,,0.124,-0.117,0.022,33.82,6.65,250.52
110251.43333333333,0.034650705,24.01746559,35.61861801,,,29.42876244,53.17918015,34.2776947,69.07647705,29.98309708,43.36008072,18.35974693,42.06525421,0.1425,-0.123,0.022,33.97,6.66,250.19
110318.11666666667,0.02780755,25.19497871,33.67854691,31.97139549,53.72031784,33.66802979,54.17703629,37.50476456,67.90871429,31.72304344,43.99886703,18.38717461,44.49677277,0.071,-0.154,0.032,33.84,6.63,249.88
110384.78333333334,0,21.40401268,30.76208305,32.41225433,49.95861053,20.35973167,38.49038696,27.89565849,48.3608017,22.2748394,35.13223267,21.5063839,40.8408165,-0.006,-0.172,0.032,33.94,6.63,249.67
110451.45,0,19.24073792,31.07761765,29.7128315,50.23792267,21.42112541,39.41436386,27.10113716,49.16844559,21.9999733,34.83124161,21.43599892,39.59215927,-0.05,-0.164,0.041,33.89,6.64,249.61
110518.1,0,20.72063828,32.76412582,29.24433136,50.94604111,22.17287827,40.07221603,27.57330132,47.87531662,22.40027428,34.82122803,20.58714485,40.30765533,-0.1885,0.013,0.045,33.89,6.69,249.7
110584.78333333334,0,21.82321358,32.59583664,29.38531494,51.64843369,22.16555595,40.52945328,28.3151474,46.91180038,26.08573341,37.98577881,20.1623764,40.76678085,-0.141,0.034,0.039,34.15,6.89,249.91
110651.45,0,21.29826164,32.26540756,29.97387886,51.48583603,23.53245544,42.81064987,33.63275146,53.05257034,29.13199806,39.26363373,19.97178078,44.20612717,-0.0015,-0.057,0.035,34.19,6.9,250.51
110718.11666666667,0,21.57575798,34.20593643,29.61647797,52.38215637,25.79511833,46.88868332,34.78152847,57.49824142,28.47815514,40.29074097,21.14279366,41.96952438,0.058,-0.085,0.028,34.16,6.91,250.71
110784.78333333334,0,23.98338699,34.81118011,31.80105209,54.86200333,28.19666672,47.68532944,36.49851227,59.70700455,28.70760536,41.89578247,19.56904793,41.47076035,0.185,-0.123,0.019,34.11,6.9,250.79
110851.45,0.031823818,23.1740551,37.06735229,31.08514214,56.72946548,28.41282845,51.14557266,34.96143723,61.06067276,28.97533226,41.32623291,17.8823185,37.76128006,0.246,-0.128,0.01,34.23,6.89,250.72
110918.11666666667,0.149976032,23.61571693,38.22129822,31.92268753,58.08211136,28.84018135,51.88819504,35.36296082,66.55651093,33.30483246,46.55707932,,,0.249,-0.109,0.006,34.41,6.87,250.52
110984.78333333334,0.594394118,26.99548912,38.19709396,31.4810276,58.92103958,34.44076157,56.5020752,34.85830688,75.90676117,42.90642548,53.17305756,,,0.159,-0.088,0.0175,34.45,6.84,250.25
111051.48333333334,0.455104024,25.47152519,38.46515274,32.62364578,59.34854126,35.05948257,56.39989471,37.19691467,75.94168091,39.78538132,53.94086838,,,0.084,-0.06,0.023,34.4,6.85,249.98
111118.13333333333,0.00316035,24.71379852,32.38457108,37.38135147,54.70139694,33.47880936,50.70598602,39.84342575,64.29824066,32.17559814,41.50130844,22.09132576,41.39354324,0.08,-0.037,0.0225,34.23,6.84,249.77
111184.8,0,21.00432014,32.21871567,33.07328415,54.33180237,31.98925209,51.4321785,31.02021217,56.66726303,25.7863903,39.60026932,20.11651993,41.4700737,0.097,-0.024,0.015,34.22,6.82,249.67
111251.45,0,23.35204887,34.17290115,30.16110802,54.23633957,30.87885475,49.49449921,30.02619362,53.7894249,27.3149395,37.51548004,19.6704731,43.11545944,0.06,0.043,0.013,34.03,6.81,249.86
111318.13333333333,0,22.24920082,31.85096359,30.23862267,51.82665634,32.48447418,53.2657814,32.59349442,54.34356308,30.54340935,39.11984253,20.43399811,43.11325073,0.086,0.014,0.016,34.02,6.8,250.12
111384.81666666667,0,22.3067112,32.78129959,30.17380333,52.2904129,30.47379494,51.34256363,34.67738724,56.31904221,27.16965675,39.71857071,19.97463799,43.59703827,0.098,0.056,0,34.31,6.79,250.4
111451.46666666666,0.003092229,22.99842834,33.04088593,29.87137032,52.01691437,31.41438675,51.83862305,36.83498383,59.78759766,29.1453228,40.4694519,19.53822899,43.70190048,0.0585,0.0225,0.011,34.31,6.82,250.64
111518.15,0,22.88870239,32.01209641,30.38250542,53.72001266,30.92885208,51.44244003,37.35768127,60.34645462,31.37080956,41.19409943,19.40584183,44.59799194,0.089,0.008,0.016,34.16,6.8,250.77
111584.81666666667,0,24.52474403,35.10496902,30.64876366,52.91757584,28.04286385,50.44103622,35.85222244,57.10372543,29.07913399,40.70487595,18.46859932,43.49990082,0.105,-0.1,0.029,34.05,6.74,250.79
111651.46666666666,0.095960104,22.35642815,35.18961716,29.87716293,53.38031387,28.03430748,51.62607193,35.16932678,63.09704208,29.36695671,43.76969528,18.88288689,42.99869156,0.109,-0.228,0.033,34,6.72,250.67
111718.15,0.593418752,24.83341789,39.6124115,30.44106483,57.56961823,32.99845505,55.18333435,36.41954041,68.57513428,37.06610107,47.74013901,,,0.0825,-0.3,0.043,34.14,6.71,250.47
111784.81666666667,0.945837622,25.95449257,41.34223175,36.21652603,58.89203262,36.11941528,56.18512726,33.96961212,76.43190002,43.95960617,55.71821213,,,0.007,-0.357,0.0535,34.11,6.75,250.23
111851.5,0.931033207,26.28123665,42.28912354,36.20098877,56.1558876,36.67671585,60.22867203,35.00965881,75.45019531,43.58902359,55.65860367,,,0.088,-0.275,0.041,34.06,6.76,249.85
111918.15,0.922970736,31.08042145,41.84543228,31.24860191,54.81185532,35.09362793,59.31520462,34.72561646,67.3588562,42.80438614,60.84598923,,,0.12,-0.356,0.0465,34.01,6.72,249.81
111984.81666666667,0.964140084,28.61586189,41.44057083,37.16799545,57.47032166,35.4483223,59.05159378,36.64159393,76.77922821,45.18961716,57.33063126,,,0.107,-0.337,0.044,33.92,6.65,249.88
112051.48333333334,0.943183638,29.2853756,42.02733231,39.36669922,57.01016617,39.27514648,55.42544937,35.91846848,77.77248383,43.94889832,58.45485687,,,0.145,-0.305,0.041,33.93,6.63,250.05
112118.15,0.377334214,22.90518379,35.16254044,33.51776505,56.30674362,34.13740158,53.18397903,37.92086792,70.04131317,36.65171814,49.42692184,,,0.159,-0.305,0.04,33.84,6.6,250.26
112184.81666666667,0.684241754,26.93424606,41.18165588,32.67627335,57.99349976,37.28279877,57.77175903,34.76158905,75.51840973,39.97183228,57.16972733,,,0.186,-0.351,0.036,33.81,6.55,250.49
112251.5,0.90377739,29.04969788,40.5312767,35.21534729,56.69585037,39.09312439,55.99616623,34.25577164,78.02095032,44.49652863,61.72714615,,,0.212,-0.347,0.029,33.87,6.53,250.66
112318.16666666667,0.866700308,29.54080391,40.08688736,32.59548187,55.89489365,37.7473526,56.65485764,34.55384827,74.8466568,43.14082336,59.3576622,,,0.1475,-0.309,0.039,33.8,6.54,250.72
112384.83333333333,0,24.16691208,32.35768509,35.59038544,53.49750137,26.19003105,41.82593155,33.67955017,57.99587631,27.58612442,36.61481094,21.73848152,41.70887375,0.132,-0.2775,0.037,33.84,6.54,250.68
112451.51666666666,0,18.59091949,31.26527214,28.87897301,49.69306564,20.1074028,38.16983414,27.12334251,49.35554886,21.93655777,35.15007019,21.78692818,39.49914932,0.142,-0.2405,0.033,33.86,6.51,250.37
112518.16666666667,0,19.04574776,31.45550156,28.03298759,50.3387413,20.6088295,37.3470192,26.8073349,49.32278824,22.74949455,35.61701965,20.64853096,40.11038589,0.093,-0.206,0.036,33.82,6.5,250.16
112584.85,0.05050294,20.10861778,33.64452362,28.47382927,49.76361084,23.2532177,41.97597885,28.77262878,50.31169128,26.35121346,39.91173935,21.68052292,42.93055725,0.083,-0.192,0.033,33.8,6.5,250
112651.5,0.269135295,22.55280304,36.13830948,28.89821053,49.92061234,28.37179565,49.07511139,31.05221748,59.24006271,34.30007553,43.07594299,,,0.183,-0.1785,0.021,33.74,6.5,249.91
112718.18333333333,0.672420843,24.51204109,39.47253799,28.81786537,47.59261703,39.00116348,60.99035263,32.73272324,77.70540619,45.21738434,58.18151855,,,0.24,-0.205,0.0105,33.83,6.5,249.94
112784.85,0.827641714,26.86931801,41.34881973,31.79327011,50.82838821,40.01473236,59.97185898,34.98710632,76.3250885,47.02158356,63.21108627,,,0.24,-0.203,0.015,33.73,6.5,250.05
112851.5,0.817576727,28.10769844,41.40006638,30.34867287,55.51638794,38.77920151,57.35373306,33.88256073,75.0817337,48.25099945,63.88538361,,,0.219,-0.196,0.013,33.77,6.5,250.22
112918.16666666667,0.809280839,29.28556061,41.04018021,32.66804886,57.43515396,39.98901367,59.09637451,34.58190536,77.93939972,45.59960938,60.80859756,,,0.179,-0.215,0.026,33.77,6.51,250.42
112984.85,0,22.95012283,32.45170212,38.11702728,53.15154648,26.09517288,44.15008163,31.64301491,56.89678574,28.72787285,37.72688675,21.2120266,40.98441696,0.134,-0.199,0.027,33.76,6.51,250.59
113051.51666666666,0,19.61274147,31.3606205,33.04040527,51.21672058,20.67396736,39.25478745,27.74201012,49.24959183,22.08453751,34.35744476,21.91483498,39.45221329,0.139,-0.166,0.03,33.75,6.52,250.69
113118.18333333333,0.003827049,19.72734833,30.80879402,29.47770882,51.58014679,20.51447678,37.57984543,28.0223484,49.15170288,21.90253448,34.77593994,22.14713478,39.61357117,0.19,-0.146,0.022,33.7,6.51,250.6
113184.85,0,19.8201561,31.23072243,28.26696205,50.46622467,19.91294098,37.0012207,28.42888451,48.54339218,22.69296455,34.35172653,23.02574348,40.43620682,0.201,-0.1535,0.023,33.62,6.5,250.4
113251.51666666666,0,20.72735405,31.36797905,28.76342583,50.51582718,23.01996422,39.03693771,29.60410881,49.03910446,25.59191895,36.04954147,23.50471306,40.7970314,0.177,-0.15,0.026,33.66,6.48,250.19
113318.18333333333,0,20.3308239,30.69618034,29.10254097,50.01301956,29.0298481,46.12293625,33.49677658,55.11225891,27.47319984,40.03627014,22.21666718,41.99708176,0.103,-0.112,0.037,33.75,6.47,249.98
113384.85,0,21.02267647,30.76162529,29.3280201,49.40150833,29.73859215,46.26917267,35.30791092,57.15238953,27.77741432,38.09442139,23.22380066,42.08270645,0.061,-0.07,0.033,33.65,6.46,249.83
113451.53333333334,0,20.02897453,31.33633232,29.45115852,49.93746185,25.76349831,46.79834366,32.83374405,56.19844055,27.7861557,38.17267227,22.09321785,41.18854141,-0.146,0.1555,0.035,33.72,6.48,249.76
113518.2,0.343288468,21.09015274,33.70845413,29.40251541,49.18102646,32.18289566,54.17755508,35.79619598,67.74246979,34.28205872,43.05334091,22.91661644,43.4810524,-0.151,0.203,0.024,34.16,6.74,249.78
113584.86666666667,0.647701995,24.85016441,37.11463928,29.91746712,51.99630356,34.29344177,55.93209839,33.61102295,73.8274765,42.70832443,53.53562546,,,-0.154,0.199,0.022,34.09,6.73,249.89
113651.53333333334,0.81614351,27.51390266,40.73898697,33.92876053,56.97128296,36.0124321,58.8826561,35.84940338,76.68198395,45.34533691,60.3382988,,,-0.259,0.139,0.043,34.22,6.8,250.24
113718.2,0.810954327,26.24158859,42.0463562,35.25653839,55.66435623,33.06629944,57.07530975,35.43294907,78.44564819,44.03355026,58.61861038,,,-0.311,0.1205,0.043,34.13,6.81,250.39
113784.86666666667,0.753361231,26.56030083,40.33948135,30.20537758,53.23585892,35.6282959,56.86354065,37.61520386,79.88307953,44.73734665,59.53789139,,,-0.308,0.112,0.046,34.18,6.81,250.47
113851.53333333334,0.648906893,27.33804512,42.01063919,32.44033432,55.37000656,36.49530792,56.92795181,35.85240936,76.21150208,44.85102844,60.6474762,,,-0.312,0.083,0.048,34.17,6.85,250.47
113918.21666666666,0.597515612,27.53824997,40.51771927,32.37534714,55.04428482,36.16529846,55.45277023,38.59300995,75.01091766,41.28172302,55.42926788,,,-0.283,0.035,0.052,34.26,6.89,250.39
113984.88333333333,0.050523042,23.46364403,36.89632034,32.07125854,56.6076622,32.90193176,55.06560898,36.39978027,70.52913666,31.79592323,43.98038864,21.75028801,43.34373093,-0.209,-0.0165,0.05,34.29,6.91,250.25
114051.55,0.003120419,25.82954979,32.67175293,35.23520279,52.60493088,34.84407806,53.18342209,39.40883255,70.20764923,35.6737709,45.19124985,24.16711998,43.29504395,-0.18,-0.014,0.044,34.11,6.91,250.07
114118.2,0.095123269,26.88970757,36.92434311,33.03531647,56.51658249,32.65825272,55.98167419,38.20993042,71.65036011,32.63828278,46.13602448,24.1869297,42.13523483,-0.141,-0.011,0.036,34.04,6.88,249.92
114184.88333333333,0.08410381,26.09099007,35.16930008,33.19298553,55.84209824,33.38236618,55.34611893,40.27444458,70.38404083,32.53757858,44.73414993,22.84223557,41.95462036,-0.1,-0.018,0.035,34.27,6.87,249.82
114251.55,0,26.50306511,33.6844902,34.38446808,53.73907089,36.65895844,54.85567474,42.41875076,70.14585876,35.71208191,44.95834732,23.29459953,42.29239273,-0.059,0.012,0.026,34.28,6.88,249.87
114318.21666666666,0,26.56360054,32.84888077,34.8554039,52.38355637,35.28869247,54.25195694,42.15000153,69.87683105,36.76450348,45.53854752,23.01075172,44.28725052,0.001,-0.029,0.034,34.13,6.81,250.01
114384.9,0.002676625,27.31950951,34.78275681,34.28904724,54.79204178,36.39581299,54.96940994,41.23812866,68.42205048,36.11492538,45.80547714,20.8778801,41.98431015,-0.006,-0.0305,0.024,34.18,6.82,250.19
114451.56666666667,0,22.04910088,30.84230995,33.82709885,51.11896133,22.91039467,40.8899765,30.79848671,51.99477768,28.72938728,37.53837204,22.91843987,41.09172058,-0.0295,0.179,0.012,34.24,6.86,250.38
114518.21666666666,0.002566002,18.77243996,30.94351959,29.91036415,47.12487793,21.76419067,39.94514084,27.85938835,47.99455261,21.42991638,34.98471832,23.84800529,40.23662186,-0.1135,0.21,0.007,34.39,6.91,250.51
114584.9,0,19.10526466,31.01785469,28.51339722,48.8577919,22.21963501,40.47289658,28.46133995,48.85355759,22.17395592,34.92728043,23.19809914,39.61643219,-0.154,0.262,0.015,34.54,6.98,250.57
114651.56666666667,0,19.98020172,32.24575043,29.18307686,49.64786911,21.24552536,41.10269928,28.12598801,51.20138931,21.86150551,34.85089493,23.98090744,39.35532761,-0.19,0.264,0.024,34.62,7.01,250.54
